id	related_id	class	type/scale	name	relevance	text	help	language	validation	mandatory	encrypted	other	default	same_default	same_script	allowed_filetypes	alphasort	answer_order	answer_width	answer_width_bycolumn	array_filter	array_filter_exclude	array_filter_style	assessment_value	category_separator	choice_input_columns	choice_title	commented_checkbox	commented_checkbox_auto	cssclass	date_format	date_max	date_min	display_columns	display_rows	display_type	dropdown_dates	dropdown_dates_minute_step	dropdown_dates_month_style	dropdown_prefix	dropdown_prepostfix	dropdown_separators	dropdown_size	dualscale_headerA	dualscale_headerB	em_validation_q	em_validation_q_tip	em_validation_sq	em_validation_sq_tip	equals_num_value	equation	exclude_all_others	exclude_all_others_auto	hidden	hide_tip	input_boxes	input_size	label_input_columns	location_city	location_country	location_defaultcoordinates	location_mapheight	location_mapservice	location_mapwidth	location_mapzoom	location_nodefaultfromip	location_postal	location_state	max_answers	max_filesize	max_num_of_files	max_num_value	max_num_value_n	max_subquestions	maximum_chars	min_answers	min_num_of_files	min_num_value	min_num_value_n	multiflexible_checkbox	multiflexible_max	multiflexible_min	multiflexible_step	num_value_int_only	numbers_only	other_comment_mandatory	other_numbers_only	other_replace_text	page_break	parent_order	placeholder	prefix	printable_help	public_statistics	random_group	random_order	rank_title	repeat_headings	reverse	samechoiceheight	samelistheight	scale_export	show_comment	show_grand_total	show_title	show_totals	showpopups	slider_accuracy	slider_custom_handle	slider_default	slider_default_set	slider_handle	slider_layout	slider_max	slider_middlestart	slider_min	slider_orientation	slider_rating	slider_reset	slider_reversed	slider_separator	slider_showminmax	statistics_graphtype	statistics_showgraph	statistics_showmap	suffix	text_input_columns	text_input_width	time_limit	time_limit_action	time_limit_countdown_message	time_limit_disable_next	time_limit_disable_prev	time_limit_message	time_limit_message_delay	time_limit_message_style	time_limit_timer_style	time_limit_warning	time_limit_warning_2	time_limit_warning_2_display_time	time_limit_warning_2_message	time_limit_warning_2_style	time_limit_warning_display_time	time_limit_warning_message	time_limit_warning_style	use_dropdown	value_range_allows_missing
114650		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114650		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114650		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114650		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114651		Q	L	Q24	1	"<span lang=""FR-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Me importa participar en debates sobre cuestiones sociales o políticas en internet (por ejemplo, en foros en línea, sitios de noticias, Facebook, Twitter). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114651		A	0	AO01		"No en absoluto"		es																0																																																																																																																											
114651		A	0	AO02		"No mucho / muy poco"		es																0																																																																																																																											
114651		A	0	AO03		"Puedo hacerlo por mí mismo	Si, puedo"		es																0																																																																																																																											
114651		A	0	AO04		Mucho		es																0																																																																																																																											
114651		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114652		Q	L	Q25	1	"<span lang=""IT-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Comprendo los beneficios de la colaboración a distancia (por ejemplo, la reducción del tiempo de desplazamiento). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114652		A	0	AO01		"No en absoluto"		es																0																																																																																																																											
114652		A	0	AO02		"No mucho / muy poco"		es																0																																																																																																																											
114652		A	0	AO03		"Puedo hacerlo por mí mismo	Si, puedo"		es																0																																																																																																																											
114652		A	0	AO04		Mucho		es																0																																																																																																																											
114652		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114653		Q	L	Q26	1	"<span lang=""IT-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo editar un documento compartido en algún servicio online. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114653		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114653		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114653		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114653		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114653		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114654		Q	L	Q27	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo invitar a otros y dar los permisos apropiados para colaborar en un documento compartido. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114654		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114654		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114654		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114654		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114654		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114655		Q	L	Q28	1	"<span lang=""FR-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Soy consciente de que debo pedir permiso a una persona antes de publicar o compartir fotos en las que aparece. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114655		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114655		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114655		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114655		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114655		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114656		Q	L	Q29	1	"<span lang=""FR-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo reconocer los mensajes y los comportamientos en internet que atacan a ciertos grupos o individuos (por ejemplo, los discursos de odio). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114656		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114656		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114656		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114656		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114656		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114657		Q	L	Q30	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Puedo tomar las medidas adecuadas si alguien está haciendo algo malo en internet (por ejemplo, comentarios ofensivos, amenazas). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114657		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114657		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114657		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114657		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114657		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114658		Q	L	Q31	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo comportarme en internet según la situación (por ejemplo, formal o informal). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114658		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114658		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114658		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114658		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114658		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114659		Q	L	Q32	1	"<span lang=""FR-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé que mi identidad digital es todo aquello que me identifica en los entornos online (por ejemplo, nombres de usuario, gustos y publicaciones en medios sociales, peticiones firmadas online). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114659		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114659		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114659		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114659		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114659		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114660		Q	L	Q33	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo crear un perfil en los entornos digitales con fines personales o profesionales. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114660		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114660		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114660		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114660		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114660		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114661		Q	L	Q34	1	"<span lang=""IT-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé que la Unión Europea introdujo una regulación sobre el derecho al olvido (p.ej. que la información privada de una persona sea eliminada de Internet). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114661		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114661		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114661		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114661		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114661		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114662		Q	L	Q35	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo configurar los ajustes de mi navegador de internet para evitar o limitar las cookies. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114662		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114662		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114662		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114662		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114662		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
10288		G	3	"CA3: Digital content creation"				es																																																																																																																																											
114663		Q	L	Q36	1	"<span lang=""FR-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé crear y editar archivos digitales de texto (por ejemplo, Word, OpenDocument, Google Docs). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114663		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114663		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114663		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114663		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114663		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114664		Q	L	Q37	1	"<span lang=""FR-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo expresarme mediante la creación de contenidos digitales en internet (por ejemplo, entradas de blog, vídeos en YouTube). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114664		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114664		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114664		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114664		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114664		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114665		Q	L	Q38	1	"<p><span lang=""IT-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo producir una presentación multimedia con texto, imágenes y elementos de audio y vídeo. </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114665		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114665		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114665		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114665		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114665		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114666		Q	L	Q39	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Para expresarme, tengo cuidado de elegir el tipo de medio digital adecuado en función de la audiencia y de mi objetivo (p. ej., utilizar los medios sociales para promover un proyecto). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114666		A	0	AO01		"No en absoluto"		es																0																																																																																																																											
114666		A	0	AO02		"No mucho / muy poco"		es																0																																																																																																																											
114666		A	0	AO03		"Puedo hacerlo por mí mismo	Si, puedo"		es																0																																																																																																																											
114666		A	0	AO04		Mucho		es																0																																																																																																																											
114666		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114667		Q	L	Q40	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Estoy interesado en crear nuevos contenidos digitales mezclando y modificando los recursos digitales existentes (p.ej. una presentación con fotos y una banda sonora que encuentro en internet). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114667		A	0	AO01		"No en absoluto"		es																0																																																																																																																											
114667		A	0	AO02		"No mucho / muy poco"		es																0																																																																																																																											
114667		A	0	AO03		"Puedo hacerlo por mí mismo	Si, puedo"		es																0																																																																																																																											
114667		A	0	AO04		Mucho		es																0																																																																																																																											
114667		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114668		Q	L	Q41	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé que algunos contenidos digitales pueden ser reutilizados y reelaborados legalmente (por ejemplo, el dominio público o con licencias Creative Commons). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114668		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114668		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114668		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114668		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114668		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114669		Q	L	Q42	1	"<p><span lang=""IT-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo editar o modificar los contenidos digitales que otros han creado (por ejemplo, insertar un texto en una imagen, editar un wiki). </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114669		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114669		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114669		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114669		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114669		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114670		Q	L	Q43	1	"<p><span lang=""IT-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo crear algo nuevo mezclando diferentes tipos de contenido (por ejemplo, texto e imágenes). </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114670		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114670		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114670		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114670		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114670		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114671		Q	L	Q44	1	"<span lang=""FR-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Tengo cuidado de seguir las normas sobre derechos de autor y licencias de los contenidos digitales que encuentro. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114671		A	0	AO01		"No en absoluto"		es																0																																																																																																																											
114671		A	0	AO02		"No mucho / muy poco"		es																0																																																																																																																											
114671		A	0	AO03		"Puedo hacerlo por mí mismo	Si, puedo"		es																0																																																																																																																											
114671		A	0	AO04		Mucho		es																0																																																																																																																											
114671		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114672		Q	L	Q45	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé que la descarga o el intercambio de contenidos digitales (por ejemplo, música, programas informáticos, películas) puede tener consecuencias éticas o jurídicas. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114672		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114672		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114672		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114672		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114672		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114673		Q	L	Q46	1	"<p><span lang=""IT-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Puedo detectar cuando un contenido digital es accesible ilegalmente (por ejemplo, software, películas, música, libros, TV). </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114673		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114673		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114673		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114673		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114673		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114674		Q	L	Q47	1	"<p><span lang=""FR-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Conozco los diferentes tipos de licencias que se aplican a la utilización de los contenidos digitales (por ejemplo, las licencias Creative Commons). </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114674		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114674		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114674		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114674		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114674		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114675		Q	L	Q48	1	"<span lang=""IT-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Me interesa comprender cómo dividir una tarea en pasos de forma que se pueda automatizar con un programa informático o un robot. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114675		A	0	AO01		"No en absoluto"		es																0																																																																																																																											
114675		A	0	AO02		"No mucho / muy poco"		es																0																																																																																																																											
114675		A	0	AO03		"Puedo hacerlo por mí mismo	Si, puedo"		es																0																																																																																																																											
114675		A	0	AO04		Mucho		es																0																																																																																																																											
114675		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114676		Q	L	Q49	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé que los lenguajes de programación (por ejemplo, Python, Visual Basic, Java) se utilizan para dar instrucciones a los ordenadores para que realicen tareas. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114676		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114676		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114676		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114676		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114676		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114677		Q	L	Q50	1	"<p><span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Puedo escribir scripts, macros y aplicaciones simples para automatizar la ejecución de una tarea. </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114677		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114677		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114677		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114677		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114677		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114678		Q	L	Q51	1	"<span lang=""IT-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé que puede haber diferentes algoritmos para llevar a cabo una tarea de cálculo específica (por ejemplo, clasificación y búsqueda). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114678		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114678		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114678		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114678		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114678		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
10289		G	4	"CA4: Safety"				es																																																																																																																																											
114679		Q	L	Q52	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Comprendo las ventajas y los riesgos de seguridad cuando se utilizan dispositivos o sistemas conectados a internet (por ejemplo, relojes o dispositivos domésticos inteligentes). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114679		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114679		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114679		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114679		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114679		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114680		Q	L	Q53	1	"<span lang=""IT-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Conozco la importancia de mantener actualizados el sistema operativo, el antivirus y otros programas informáticos para evitar problemas de seguridad</span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114680		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114680		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114680		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114680		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114680		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114681		Q	L	Q54	1	"<p><span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo configurar los parámetros de un firewall en diferentes dispositivos. </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114681		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114681		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114681		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114681		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114681		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114682		Q	L	Q55	1	"<p><span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo recuperar datos, información y contenido digital (por ejemplo, fotos, contactos) a partir de una copia de seguridad. </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114682		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114682		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114682		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114682		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114682		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114683		Q	L	Q56	1	"<p><span lang=""IT-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo restringir o denegar el acceso a mi ubicación geográfica. </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114683		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
